Order ID,Product,Quantity Ordered,Price Each,Date,Time,Weekday,Purchase Address,Street Address,City,State
298607,Bose SoundSport Headphones,1,99.99,12/31/2019,10:19,Tuesday,"135 Elm St, Boston, MA, 02215",135 Elm St,Boston,MA
295774,Bose SoundSport Headphones,1,99.99,12/31/2019,11:00,Tuesday,"196 Wilson St, Los Angeles, CA, 90001",196 Wilson St,Los Angeles,CA
297304,Bose SoundSport Headphones,1,99.99,12/31/2019,11:07,Tuesday,"269 North St, Portland, OR, 97035",269 North St,Portland,OR
314076,Bose SoundSport Headphones,1,99.99,12/31/2019,11:13,Tuesday,"768 Chestnut St, New York City, NY, 10001",768 Chestnut St,New York City,NY
300409,Bose SoundSport Headphones,1,99.99,12/31/2019,11:50,Tuesday,"899 Wilson St, Dallas, TX, 75001",899 Wilson St,Dallas,TX
305112,Bose SoundSport Headphones,1,99.99,12/31/2019,12:09,Tuesday,"164 Hickory St, New York City, NY, 10001",164 Hickory St,New York City,NY
296287,Bose SoundSport Headphones,1,99.99,12/31/2019,12:13,Tuesday,"322 North St, Seattle, WA, 98101",322 North St,Seattle,WA
308562,Bose SoundSport Headphones,1,99.99,12/31/2019,12:21,Tuesday,"754 Adams St, Atlanta, GA, 30301",754 Adams St,Atlanta,GA
299692,Bose SoundSport Headphones,1,99.99,12/31/2019,12:28,Tuesday,"157 Main St, Boston, MA, 02215",157 Main St,Boston,MA
316195,Bose SoundSport Headphones,1,99.99,12/31/2019,12:45,Tuesday,"631 Highland St, New York City, NY, 10001",631 Highland St,New York City,NY
317902,Bose SoundSport Headphones,1,99.99,12/31/2019,12:45,Tuesday,"347 Dogwood St, San Francisco, CA, 94016",347 Dogwood St,San Francisco,CA
302313,Bose SoundSport Headphones,1,99.99,12/31/2019,13:06,Tuesday,"685 Lakeview St, San Francisco, CA, 94016",685 Lakeview St,San Francisco,CA
315401,Bose SoundSport Headphones,1,99.99,12/31/2019,13:48,Tuesday,"995 7th St, New York City, NY, 10001",995 7th St,New York City,NY
309141,Bose SoundSport Headphones,1,99.99,12/31/2019,13:51,Tuesday,"564 Wilson St, Atlanta, GA, 30301",564 Wilson St,Atlanta,GA
307328,Bose SoundSport Headphones,1,99.99,12/31/2019,14:40,Tuesday,"372 11th St, Dallas, TX, 75001",372 11th St,Dallas,TX
312791,Bose SoundSport Headphones,1,99.99,12/31/2019,14:50,Tuesday,"196 Forest St, San Francisco, CA, 94016",196 Forest St,San Francisco,CA
316211,Bose SoundSport Headphones,1,99.99,12/31/2019,14:56,Tuesday,"17 Meadow St, Dallas, TX, 75001",17 Meadow St,Dallas,TX
309851,Bose SoundSport Headphones,1,99.99,12/31/2019,15:28,Tuesday,"946 Church St, Atlanta, GA, 30301",946 Church St,Atlanta,GA
305888,Bose SoundSport Headphones,1,99.99,12/31/2019,15:46,Tuesday,"135 West St, Portland, OR, 97035",135 West St,Portland,OR
317641,Bose SoundSport Headphones,1,99.99,12/31/2019,15:48,Tuesday,"131 5th St, Austin, TX, 73301",131 5th St,Austin,TX
301499,Bose SoundSport Headphones,1,99.99,12/31/2019,16:00,Tuesday,"934 Lincoln St, San Francisco, CA, 94016",934 Lincoln St,San Francisco,CA
307554,Bose SoundSport Headphones,1,99.99,12/31/2019,16:14,Tuesday,"963 Wilson St, San Francisco, CA, 94016",963 Wilson St,San Francisco,CA
297611,Bose SoundSport Headphones,1,99.99,12/31/2019,16:33,Tuesday,"752 Park St, New York City, NY, 10001",752 Park St,New York City,NY
307899,Bose SoundSport Headphones,1,99.99,12/31/2019,17:55,Tuesday,"965 2nd St, Los Angeles, CA, 90001",965 2nd St,Los Angeles,CA
312913,Bose SoundSport Headphones,1,99.99,12/31/2019,18:31,Tuesday,"447 Walnut St, Austin, TX, 73301",447 Walnut St,Austin,TX
304049,Bose SoundSport Headphones,1,99.99,12/31/2019,18:34,Tuesday,"183 Main St, New York City, NY, 10001",183 Main St,New York City,NY
319662,Bose SoundSport Headphones,1,99.99,12/31/2019,19:07,Tuesday,"939 8th St, San Francisco, CA, 94016",939 8th St,San Francisco,CA
308158,Bose SoundSport Headphones,1,99.99,12/31/2019,19:57,Tuesday,"108 Wilson St, San Francisco, CA, 94016",108 Wilson St,San Francisco,CA
300146,Bose SoundSport Headphones,1,99.99,12/31/2019,20:41,Tuesday,"121 Madison St, Seattle, WA, 98101",121 Madison St,Seattle,WA
314503,Bose SoundSport Headphones,1,99.99,12/31/2019,21:23,Tuesday,"705 14th St, Dallas, TX, 75001",705 14th St,Dallas,TX
308134,Bose SoundSport Headphones,1,99.99,12/31/2019,21:33,Tuesday,"779 Lincoln St, San Francisco, CA, 94016",779 Lincoln St,San Francisco,CA
306165,Bose SoundSport Headphones,1,99.99,12/31/2019,21:42,Tuesday,"3 2nd St, Los Angeles, CA, 90001",3 2nd St,Los Angeles,CA
308836,Bose SoundSport Headphones,1,99.99,12/31/2019,21:46,Tuesday,"188 14th St, Seattle, WA, 98101",188 14th St,Seattle,WA
311104,Bose SoundSport Headphones,1,99.99,12/31/2019,21:52,Tuesday,"361 Washington St, Los Angeles, CA, 90001",361 Washington St,Los Angeles,CA
306695,Bose SoundSport Headphones,1,99.99,12/31/2019,22:43,Tuesday,"372 Jackson St, Boston, MA, 02215",372 Jackson St,Boston,MA
317305,Bose SoundSport Headphones,1,99.99,12/31/2019,22:50,Tuesday,"775 1st St, Seattle, WA, 98101",775 1st St,Seattle,WA
308322,Bose SoundSport Headphones,1,99.99,1/1/2020,0:24,Wednesday,"362 Willow St, San Francisco, CA, 94016",362 Willow St,San Francisco,CA
305840,Bose SoundSport Headphones,1,99.99,1/1/2020,4:54,Wednesday,"784 River St, San Francisco, CA, 94016",784 River St,San Francisco,CA
300519,Bose SoundSport Headphones,1,99.99,1/1/2020,5:13,Wednesday,"657 Spruce St, New York City, NY, 10001",657 Spruce St,New York City,NY
300206,Flatscreen TV,1,300,12/1/2019,7:03,Sunday,"141 14th St, Boston, MA, 02215",141 14th St,Boston,MA
299226,Flatscreen TV,1,300,12/1/2019,9:08,Sunday,"907 Willow St, Los Angeles, CA, 90001",907 Willow St,Los Angeles,CA
302745,Flatscreen TV,1,300,12/1/2019,11:22,Sunday,"541 Pine St, Los Angeles, CA, 90001",541 Pine St,Los Angeles,CA
297261,Flatscreen TV,1,300,12/1/2019,11:43,Sunday,"270 Adams St, Seattle, WA, 98101",270 Adams St,Seattle,WA
314149,Flatscreen TV,1,300,12/1/2019,11:52,Sunday,"117 14th St, Dallas, TX, 75001",117 14th St,Dallas,TX
318089,Flatscreen TV,1,300,12/1/2019,11:52,Sunday,"512 11th St, Dallas, TX, 75001",512 11th St,Dallas,TX
302945,Flatscreen TV,1,300,12/1/2019,12:11,Sunday,"736 13th St, San Francisco, CA, 94016",736 13th St,San Francisco,CA
296437,Flatscreen TV,1,300,12/1/2019,12:42,Sunday,"19 12th St, Seattle, WA, 98101",19 12th St,Seattle,WA
315563,Flatscreen TV,1,300,12/1/2019,13:44,Sunday,"880 Cedar St, Atlanta, GA, 30301",880 Cedar St,Atlanta,GA
311111,Flatscreen TV,1,300,12/1/2019,14:28,Sunday,"317 West St, San Francisco, CA, 94016",317 West St,San Francisco,CA
297657,Flatscreen TV,1,300,12/1/2019,15:20,Sunday,"778 9th St, San Francisco, CA, 94016",778 9th St,San Francisco,CA
296331,Flatscreen TV,1,300,12/1/2019,15:34,Sunday,"473 6th St, Seattle, WA, 98101",473 6th St,Seattle,WA
306557,Flatscreen TV,1,300,12/1/2019,17:36,Sunday,"427 Hickory St, Seattle, WA, 98101",427 Hickory St,Seattle,WA
313354,Flatscreen TV,1,300,12/1/2019,17:46,Sunday,"547 Church St, San Francisco, CA, 94016",547 Church St,San Francisco,CA
310385,Flatscreen TV,1,300,12/1/2019,18:24,Sunday,"376 Sunset St, Seattle, WA, 98101",376 Sunset St,Seattle,WA
316364,Flatscreen TV,1,300,12/1/2019,18:40,Sunday,"614 Hickory St, Atlanta, GA, 30301",614 Hickory St,Atlanta,GA
315155,Flatscreen TV,1,300,12/1/2019,19:55,Sunday,"403 Ridge St, Seattle, WA, 98101",403 Ridge St,Seattle,WA
302290,Flatscreen TV,1,300,12/1/2019,20:28,Sunday,"549 2nd St, New York City, NY, 10001",549 2nd St,New York City,NY
297838,Flatscreen TV,1,300,12/1/2019,20:45,Sunday,"48 10th St, Seattle, WA, 98101",48 10th St,Seattle,WA
312896,Flatscreen TV,1,300,12/1/2019,22:07,Sunday,"953 Meadow St, Los Angeles, CA, 90001",953 Meadow St,Los Angeles,CA
297918,Flatscreen TV,1,300,12/1/2019,23:10,Sunday,"812 Hickory St, Atlanta, GA, 30301",812 Hickory St,Atlanta,GA
318066,Flatscreen TV,1,300,12/2/2019,9:31,Monday,"799 Pine St, New York City, NY, 10001",799 Pine St,New York City,NY
302952,Flatscreen TV,1,300,12/2/2019,9:35,Monday,"877 Washington St, New York City, NY, 10001",877 Washington St,New York City,NY
302588,Flatscreen TV,1,300,12/2/2019,9:57,Monday,"105 Maple St, Boston, MA, 02215",105 Maple St,Boston,MA
305082,Flatscreen TV,1,300,12/2/2019,10:46,Monday,"139 Cedar St, Portland, OR, 97035",139 Cedar St,Portland,OR
312453,Flatscreen TV,1,300,12/2/2019,11:08,Monday,"662 Cherry St, Atlanta, GA, 30301",662 Cherry St,Atlanta,GA
301776,Flatscreen TV,1,300,12/2/2019,11:19,Monday,"339 Hickory St, New York City, NY, 10001",339 Hickory St,New York City,NY
315974,Flatscreen TV,1,300,12/2/2019,11:30,Monday,"459 Johnson St, San Francisco, CA, 94016",459 Johnson St,San Francisco,CA
314198,Flatscreen TV,1,300,12/2/2019,12:33,Monday,"155 1st St, Los Angeles, CA, 90001",155 1st St,Los Angeles,CA
299781,Flatscreen TV,1,300,12/2/2019,12:52,Monday,"992 Pine St, New York City, NY, 10001",992 Pine St,New York City,NY
312685,Flatscreen TV,1,300,12/2/2019,12:52,Monday,"13 Lakeview St, San Francisco, CA, 94016",13 Lakeview St,San Francisco,CA
308360,Flatscreen TV,1,300,12/2/2019,13:44,Monday,"691 11th St, Atlanta, GA, 30301",691 11th St,Atlanta,GA
305937,Flatscreen TV,1,300,12/2/2019,14:17,Monday,"547 West St, Los Angeles, CA, 90001",547 West St,Los Angeles,CA
303381,Flatscreen TV,1,300,12/2/2019,14:24,Monday,"437 11th St, San Francisco, CA, 94016",437 11th St,San Francisco,CA
299837,Flatscreen TV,1,300,12/2/2019,14:48,Monday,"61 9th St, San Francisco, CA, 94016",61 9th St,San Francisco,CA
303247,Flatscreen TV,1,300,12/2/2019,14:50,Monday,"979 6th St, Seattle, WA, 98101",979 6th St,Seattle,WA
306250,Flatscreen TV,1,300,12/2/2019,15:46,Monday,"468 14th St, Boston, MA, 02215",468 14th St,Boston,MA
311218,Flatscreen TV,1,300,12/2/2019,16:02,Monday,"376 14th St, Los Angeles, CA, 90001",376 14th St,Los Angeles,CA
317523,Flatscreen TV,1,300,12/2/2019,17:32,Monday,"354 Madison St, Atlanta, GA, 30301",354 Madison St,Atlanta,GA
311841,Flatscreen TV,1,300,12/2/2019,18:21,Monday,"625 Lincoln St, Atlanta, GA, 30301",625 Lincoln St,Atlanta,GA
299151,Flatscreen TV,1,300,12/2/2019,18:23,Monday,"112 Highland St, New York City, NY, 10001",112 Highland St,New York City,NY
304326,Flatscreen TV,1,300,12/2/2019,19:47,Monday,"961 14th St, Boston, MA, 02215",961 14th St,Boston,MA
311209,Flatscreen TV,1,300,12/2/2019,20:01,Monday,"707 Maple St, Portland, OR, 97035",707 Maple St,Portland,OR
312806,Flatscreen TV,1,300,12/2/2019,20:22,Monday,"803 9th St, New York City, NY, 10001",803 9th St,New York City,NY
317236,Flatscreen TV,1,300,12/2/2019,21:19,Monday,"515 6th St, Seattle, WA, 98101",515 6th St,Seattle,WA
303699,Flatscreen TV,1,300,12/2/2019,21:27,Monday,"455 Church St, Austin, TX, 73301",455 Church St,Austin,TX
302812,Flatscreen TV,1,300,12/2/2019,22:42,Monday,"811 Jefferson St, Los Angeles, CA, 90001",811 Jefferson St,Los Angeles,CA
312327,Flatscreen TV,1,300,12/2/2019,23:05,Monday,"511 Lake St, Los Angeles, CA, 90001",511 Lake St,Los Angeles,CA
318049,Flatscreen TV,1,300,12/2/2019,23:17,Monday,"52 Washington St, Boston, MA, 02215",52 Washington St,Boston,MA
303788,Flatscreen TV,1,300,12/2/2019,23:44,Monday,"41 Jefferson St, San Francisco, CA, 94016",41 Jefferson St,San Francisco,CA
301691,Flatscreen TV,1,300,12/3/2019,5:32,Tuesday,"710 Meadow St, San Francisco, CA, 94016",710 Meadow St,San Francisco,CA
297211,Flatscreen TV,1,300,12/3/2019,8:45,Tuesday,"635 8th St, San Francisco, CA, 94016",635 8th St,San Francisco,CA
315524,Flatscreen TV,1,300,12/3/2019,9:57,Tuesday,"489 Madison St, Seattle, WA, 98101",489 Madison St,Seattle,WA
302504,Flatscreen TV,1,300,12/3/2019,11:05,Tuesday,"603 Lake St, Dallas, TX, 75001",603 Lake St,Dallas,TX
310579,Flatscreen TV,1,300,12/3/2019,11:45,Tuesday,"597 7th St, Los Angeles, CA, 90001",597 7th St,Los Angeles,CA
315415,Flatscreen TV,1,300,12/3/2019,12:35,Tuesday,"409 North St, Los Angeles, CA, 90001",409 North St,Los Angeles,CA
319016,Flatscreen TV,1,300,12/3/2019,12:47,Tuesday,"564 13th St, Portland, OR, 97035",564 13th St,Portland,OR
298084,Flatscreen TV,1,300,12/3/2019,13:18,Tuesday,"202 4th St, Portland, OR, 97035",202 4th St,Portland,OR
319019,Flatscreen TV,1,300,12/3/2019,13:45,Tuesday,"745 1st St, Dallas, TX, 75001",745 1st St,Dallas,TX
298404,Flatscreen TV,1,300,12/3/2019,13:49,Tuesday,"236 9th St, San Francisco, CA, 94016",236 9th St,San Francisco,CA
315462,Flatscreen TV,1,300,12/3/2019,16:47,Tuesday,"514 Church St, Austin, TX, 73301",514 Church St,Austin,TX
301093,Flatscreen TV,1,300,12/3/2019,17:23,Tuesday,"727 Lake St, San Francisco, CA, 94016",727 Lake St,San Francisco,CA
296103,Flatscreen TV,1,300,12/3/2019,19:59,Tuesday,"942 Madison St, San Francisco, CA, 94016",942 Madison St,San Francisco,CA
307833,Flatscreen TV,1,300,12/3/2019,23:37,Tuesday,"601 Willow St, Seattle, WA, 98101",601 Willow St,Seattle,WA
312029,Flatscreen TV,1,300,12/4/2019,8:13,Wednesday,"118 4th St, San Francisco, CA, 94016",118 4th St,San Francisco,CA
311398,Flatscreen TV,1,300,12/4/2019,8:30,Wednesday,"609 Elm St, Seattle, WA, 98101",609 Elm St,Seattle,WA
300881,Flatscreen TV,1,300,12/4/2019,9:27,Wednesday,"487 River St, New York City, NY, 10001",487 River St,New York City,NY
300447,Flatscreen TV,1,300,12/4/2019,9:59,Wednesday,"617 11th St, Austin, TX, 73301",617 11th St,Austin,TX
304830,Flatscreen TV,1,300,12/4/2019,11:15,Wednesday,"151 10th St, San Francisco, CA, 94016",151 10th St,San Francisco,CA
310517,Flatscreen TV,1,300,12/4/2019,11:31,Wednesday,"359 Walnut St, New York City, NY, 10001",359 Walnut St,New York City,NY
315100,Flatscreen TV,1,300,12/4/2019,11:33,Wednesday,"119 Madison St, Boston, MA, 02215",119 Madison St,Boston,MA
305190,Flatscreen TV,1,300,12/4/2019,12:16,Wednesday,"975 Johnson St, Boston, MA, 02215",975 Johnson St,Boston,MA
309396,Flatscreen TV,2,300,12/4/2019,12:45,Wednesday,"880 Washington St, Boston, MA, 02215",880 Washington St,Boston,MA
297761,Flatscreen TV,1,300,12/4/2019,12:50,Wednesday,"894 Johnson St, San Francisco, CA, 94016",894 Johnson St,San Francisco,CA
315201,Flatscreen TV,1,300,12/4/2019,13:42,Wednesday,"309 Washington St, Boston, MA, 02215",309 Washington St,Boston,MA
318243,Flatscreen TV,1,300,12/4/2019,14:31,Wednesday,"427 Hill St, Los Angeles, CA, 90001",427 Hill St,Los Angeles,CA
305120,Flatscreen TV,1,300,12/4/2019,15:01,Wednesday,"342 Walnut St, Dallas, TX, 75001",342 Walnut St,Dallas,TX
313836,Flatscreen TV,1,300,12/4/2019,15:11,Wednesday,"798 Washington St, Los Angeles, CA, 90001",798 Washington St,Los Angeles,CA
299990,Flatscreen TV,1,300,12/4/2019,15:52,Wednesday,"785 Church St, Dallas, TX, 75001",785 Church St,Dallas,TX
296248,Flatscreen TV,1,300,12/4/2019,16:24,Wednesday,"722 Forest St, New York City, NY, 10001",722 Forest St,New York City,NY
296272,Flatscreen TV,1,300,12/4/2019,16:58,Wednesday,"170 Maple St, San Francisco, CA, 94016",170 Maple St,San Francisco,CA
313286,Flatscreen TV,1,300,12/4/2019,17:01,Wednesday,"526 Dogwood St, Boston, MA, 02215",526 Dogwood St,Boston,MA
297446,Flatscreen TV,1,300,12/4/2019,17:16,Wednesday,"857 Hill St, Seattle, WA, 98101",857 Hill St,Seattle,WA
304402,Flatscreen TV,1,300,12/4/2019,17:27,Wednesday,"712 Chestnut St, Portland, OR, 97035",712 Chestnut St,Portland,OR
298646,Flatscreen TV,1,300,12/4/2019,17:28,Wednesday,"177 Washington St, Atlanta, GA, 30301",177 Washington St,Atlanta,GA
300482,Flatscreen TV,1,300,12/4/2019,19:16,Wednesday,"256 Dogwood St, Los Angeles, CA, 90001",256 Dogwood St,Los Angeles,CA
316960,Flatscreen TV,1,300,12/4/2019,20:22,Wednesday,"68 Pine St, Seattle, WA, 98101",68 Pine St,Seattle,WA
311880,Flatscreen TV,1,300,12/4/2019,20:23,Wednesday,"451 13th St, Portland, ME, 04101",451 13th St,Portland,ME
310874,Flatscreen TV,1,300,12/4/2019,20:46,Wednesday,"879 Highland St, Atlanta, GA, 30301",879 Highland St,Atlanta,GA
318181,Flatscreen TV,1,300,12/4/2019,21:01,Wednesday,"428 1st St, San Francisco, CA, 94016",428 1st St,San Francisco,CA
315997,Flatscreen TV,1,300,12/4/2019,21:34,Wednesday,"981 1st St, Seattle, WA, 98101",981 1st St,Seattle,WA
296228,Flatscreen TV,1,300,12/4/2019,21:52,Wednesday,"891 Ridge St, Dallas, TX, 75001",891 Ridge St,Dallas,TX
297323,Flatscreen TV,1,300,12/4/2019,22:00,Wednesday,"90 Park St, Dallas, TX, 75001",90 Park St,Dallas,TX
297167,Flatscreen TV,1,300,12/4/2019,23:28,Wednesday,"738 Adams St, New York City, NY, 10001",738 Adams St,New York City,NY
297768,Flatscreen TV,1,300,12/5/2019,0:33,Thursday,"225 Lincoln St, Dallas, TX, 75001",225 Lincoln St,Dallas,TX
316931,Flatscreen TV,1,300,12/5/2019,8:37,Thursday,"494 8th St, New York City, NY, 10001",494 8th St,New York City,NY
307847,Flatscreen TV,1,300,12/5/2019,9:19,Thursday,"439 West St, Los Angeles, CA, 90001",439 West St,Los Angeles,CA
300618,Flatscreen TV,1,300,12/5/2019,10:40,Thursday,"849 12th St, Atlanta, GA, 30301",849 12th St,Atlanta,GA
317920,Flatscreen TV,1,300,12/5/2019,13:16,Thursday,"893 Hickory St, San Francisco, CA, 94016",893 Hickory St,San Francisco,CA
303411,Flatscreen TV,1,300,12/5/2019,13:52,Thursday,"892 2nd St, San Francisco, CA, 94016",892 2nd St,San Francisco,CA
316000,Flatscreen TV,1,300,12/5/2019,14:12,Thursday,"323 8th St, New York City, NY, 10001",323 8th St,New York City,NY
318788,Flatscreen TV,1,300,12/5/2019,14:42,Thursday,"572 9th St, Austin, TX, 73301",572 9th St,Austin,TX
306618,Flatscreen TV,1,300,12/5/2019,15:45,Thursday,"832 Spruce St, Dallas, TX, 75001",832 Spruce St,Dallas,TX
318155,Flatscreen TV,1,300,12/5/2019,16:23,Thursday,"299 Ridge St, Atlanta, GA, 30301",299 Ridge St,Atlanta,GA
311867,Flatscreen TV,1,300,12/5/2019,17:05,Thursday,"626 Adams St, San Francisco, CA, 94016",626 Adams St,San Francisco,CA
310060,Flatscreen TV,1,300,12/5/2019,17:08,Thursday,"329 Cedar St, Atlanta, GA, 30301",329 Cedar St,Atlanta,GA
318124,Flatscreen TV,1,300,12/5/2019,17:35,Thursday,"608 Pine St, Portland, ME, 04101",608 Pine St,Portland,ME
316104,Flatscreen TV,1,300,12/5/2019,17:44,Thursday,"777 2nd St, New York City, NY, 10001",777 2nd St,New York City,NY
317432,Flatscreen TV,1,300,12/5/2019,17:59,Thursday,"983 Lake St, Los Angeles, CA, 90001",983 Lake St,Los Angeles,CA
303548,Flatscreen TV,1,300,12/5/2019,18:17,Thursday,"624 4th St, San Francisco, CA, 94016",624 4th St,San Francisco,CA
311570,Flatscreen TV,1,300,12/5/2019,18:30,Thursday,"766 Center St, New York City, NY, 10001",766 Center St,New York City,NY
297600,Flatscreen TV,1,300,12/5/2019,18:51,Thursday,"854 Main St, San Francisco, CA, 94016",854 Main St,San Francisco,CA
300990,Flatscreen TV,1,300,12/5/2019,18:53,Thursday,"628 Park St, New York City, NY, 10001",628 Park St,New York City,NY
316706,Flatscreen TV,1,300,12/5/2019,20:32,Thursday,"851 Jefferson St, Boston, MA, 02215",851 Jefferson St,Boston,MA
314486,Flatscreen TV,1,300,12/5/2019,20:40,Thursday,"945 Jefferson St, San Francisco, CA, 94016",945 Jefferson St,San Francisco,CA
318067,Flatscreen TV,1,300,12/5/2019,21:19,Thursday,"743 Pine St, Dallas, TX, 75001",743 Pine St,Dallas,TX
303480,Flatscreen TV,1,300,12/5/2019,22:55,Thursday,"911 Walnut St, Atlanta, GA, 30301",911 Walnut St,Atlanta,GA
301500,Flatscreen TV,1,300,12/5/2019,23:23,Thursday,"685 Walnut St, Los Angeles, CA, 90001",685 Walnut St,Los Angeles,CA
318663,Flatscreen TV,1,300,12/6/2019,5:09,Friday,"111 Hill St, San Francisco, CA, 94016",111 Hill St,San Francisco,CA
306094,Flatscreen TV,1,300,12/6/2019,10:38,Friday,"763 11th St, San Francisco, CA, 94016",763 11th St,San Francisco,CA
304713,Flatscreen TV,1,300,12/6/2019,10:47,Friday,"796 Adams St, New York City, NY, 10001",796 Adams St,New York City,NY
310106,Flatscreen TV,1,300,12/6/2019,13:30,Friday,"235 Meadow St, New York City, NY, 10001",235 Meadow St,New York City,NY
313544,Flatscreen TV,1,300,12/6/2019,13:49,Friday,"409 Forest St, San Francisco, CA, 94016",409 Forest St,San Francisco,CA
311462,Flatscreen TV,1,300,12/6/2019,14:12,Friday,"185 Park St, Dallas, TX, 75001",185 Park St,Dallas,TX
316134,Flatscreen TV,1,300,12/6/2019,14:37,Friday,"768 Lincoln St, San Francisco, CA, 94016",768 Lincoln St,San Francisco,CA
311684,Flatscreen TV,1,300,12/6/2019,15:06,Friday,"115 Elm St, San Francisco, CA, 94016",115 Elm St,San Francisco,CA
317816,Flatscreen TV,1,300,12/6/2019,15:30,Friday,"132 Church St, New York City, NY, 10001",132 Church St,New York City,NY
302213,Flatscreen TV,1,300,12/6/2019,15:35,Friday,"283 Lake St, Austin, TX, 73301",283 Lake St,Austin,TX
309735,Flatscreen TV,1,300,12/6/2019,16:04,Friday,"920 Adams St, Austin, TX, 73301",920 Adams St,Austin,TX
298247,Flatscreen TV,1,300,12/6/2019,17:10,Friday,"593 Washington St, San Francisco, CA, 94016",593 Washington St,San Francisco,CA
296881,Flatscreen TV,1,300,12/6/2019,18:20,Friday,"832 Adams St, San Francisco, CA, 94016",832 Adams St,San Francisco,CA
310678,Flatscreen TV,1,300,12/6/2019,18:27,Friday,"688 Sunset St, Boston, MA, 02215",688 Sunset St,Boston,MA
298328,Flatscreen TV,1,300,12/6/2019,19:00,Friday,"150 Maple St, San Francisco, CA, 94016",150 Maple St,San Francisco,CA
303044,Flatscreen TV,1,300,12/6/2019,19:11,Friday,"902 Meadow St, Austin, TX, 73301",902 Meadow St,Austin,TX
300748,Flatscreen TV,1,300,12/6/2019,19:23,Friday,"11 Lincoln St, Seattle, WA, 98101",11 Lincoln St,Seattle,WA
316752,Flatscreen TV,1,300,12/6/2019,19:23,Friday,"667 Cedar St, Los Angeles, CA, 90001",667 Cedar St,Los Angeles,CA
300212,Flatscreen TV,1,300,12/6/2019,20:34,Friday,"476 12th St, Atlanta, GA, 30301",476 12th St,Atlanta,GA
312088,Flatscreen TV,1,300,12/6/2019,22:57,Friday,"24 Cedar St, Dallas, TX, 75001",24 Cedar St,Dallas,TX
298899,Flatscreen TV,1,300,12/7/2019,4:15,Thursday,"761 6th St, San Francisco, CA, 94016",761 6th St,San Francisco,CA
301619,Flatscreen TV,1,300,12/7/2019,7:11,Thursday,"742 7th St, New York City, NY, 10001",742 7th St,New York City,NY
319663,Flatscreen TV,1,300,12/7/2019,8:25,Thursday,"334 12th St, Atlanta, GA, 30301",334 12th St,Atlanta,GA
306656,Flatscreen TV,1,300,12/7/2019,9:13,Thursday,"812 Spruce St, Dallas, TX, 75001",812 Spruce St,Dallas,TX
299518,Flatscreen TV,1,300,12/7/2019,10:24,Thursday,"273 Meadow St, New York City, NY, 10001",273 Meadow St,New York City,NY
319056,Flatscreen TV,1,300,12/7/2019,12:31,Thursday,"599 10th St, San Francisco, CA, 94016",599 10th St,San Francisco,CA
318755,Flatscreen TV,1,300,12/7/2019,14:37,Thursday,"917 Church St, New York City, NY, 10001",917 Church St,New York City,NY
309673,Flatscreen TV,1,300,12/7/2019,16:34,Thursday,"13 Meadow St, Seattle, WA, 98101",13 Meadow St,Seattle,WA
310266,Flatscreen TV,1,300,12/7/2019,17:15,Thursday,"846 Elm St, Austin, TX, 73301",846 Elm St,Austin,TX
317413,Flatscreen TV,1,300,12/7/2019,18:00,Thursday,"601 Madison St, Dallas, TX, 75001",601 Madison St,Dallas,TX
302788,Flatscreen TV,1,300,12/7/2019,18:59,Thursday,"276 Spruce St, Seattle, WA, 98101",276 Spruce St,Seattle,WA
303596,Flatscreen TV,1,300,12/7/2019,19:01,Thursday,"423 1st St, San Francisco, CA, 94016",423 1st St,San Francisco,CA
311912,Flatscreen TV,1,300,12/7/2019,20:09,Thursday,"915 Ridge St, Dallas, TX, 75001",915 Ridge St,Dallas,TX
318266,Flatscreen TV,1,300,12/7/2019,23:23,Thursday,"510 Wilson St, Dallas, TX, 75001",510 Wilson St,Dallas,TX
313735,Flatscreen TV,1,300,12/8/2019,7:08,Sunday,"767 Johnson St, San Francisco, CA, 94016",767 Johnson St,San Francisco,CA
316353,Flatscreen TV,1,300,12/8/2019,7:37,Sunday,"665 Washington St, San Francisco, CA, 94016",665 Washington St,San Francisco,CA
316798,Flatscreen TV,1,300,12/8/2019,10:28,Sunday,"231 Center St, Seattle, WA, 98101",231 Center St,Seattle,WA
311894,Flatscreen TV,1,300,12/8/2019,11:59,Sunday,"705 Jefferson St, Seattle, WA, 98101",705 Jefferson St,Seattle,WA
298462,Flatscreen TV,1,300,12/8/2019,12:04,Sunday,"347 Jackson St, Seattle, WA, 98101",347 Jackson St,Seattle,WA
312352,Flatscreen TV,1,300,12/8/2019,12:07,Sunday,"321 Adams St, San Francisco, CA, 94016",321 Adams St,San Francisco,CA
316373,Flatscreen TV,1,300,12/8/2019,12:10,Sunday,"477 Hickory St, Los Angeles, CA, 90001",477 Hickory St,Los Angeles,CA
308773,Flatscreen TV,1,300,12/8/2019,12:56,Sunday,"753 12th St, Dallas, TX, 75001",753 12th St,Dallas,TX
300293,Flatscreen TV,1,300,12/8/2019,15:28,Sunday,"361 Highland St, New York City, NY, 10001",361 Highland St,New York City,NY
319476,Flatscreen TV,1,300,12/8/2019,15:34,Sunday,"683 Johnson St, New York City, NY, 10001",683 Johnson St,New York City,NY
313583,Flatscreen TV,1,300,12/8/2019,17:00,Sunday,"283 Adams St, San Francisco, CA, 94016",283 Adams St,San Francisco,CA
